TamArray,NumAsig,NumComp,Tiempo(ns)
58,"355","325","6652.0"
58,"412","338","6189.0"
58,"395","307","4721.0"
58,"412","323","6439.0"
58,"377","301","4713.0"
58,"364","317","4234.0"
58,"392","316","3954.0"
58,"373","313","3769.0"
58,"383","301","5756.0"
58,"374","307","7231.0"
58,"402","317","4076.0"
58,"369","293","4000.0"
58,"402","324","5203.0"
58,"398","320","6140.0"
58,"383","314","6319.0"
58,"402","324","5675.0"
58,"350","306","6567.0"
58,"375","340","6640.0"
58,"400","318","4255.0"
58,"397","316","5842.0"
