TamArray,NumAsig,NumComp,Tiempo(ns)
88,"632","600","7486.0"
88,"582","546","6774.0"
88,"665","577","6133.0"
88,"610","511","6585.0"
88,"656","567","6330.0"
88,"638","570","6747.0"
88,"637","536","6368.0"
88,"647","560","7126.0"
88,"605","529","9253.0"
88,"584","574","7551.0"
88,"646","586","7111.0"
88,"585","501","9028.0"
88,"615","528","9172.0"
88,"609","604","7203.0"
88,"676","575","7055.0"
88,"620","516","6289.0"
88,"602","536","6672.0"
88,"657","544","6368.0"
88,"615","508","6987.0"
88,"646","606","6519.0"
