TamArray,NumAsig,NumComp,Tiempo(ns)
400000,"6495155","8323112","6.8620927E7"
400000,"6390329","8890237","7.0586288E7"
400000,"6463233","8433032","6.8194991E7"
400000,"6476142","8348159","6.788234E7"
400000,"6451345","8612405","7.0003047E7"
400000,"6469579","8665522","7.0362217E7"
400000,"6471442","8372756","6.9691915E7"
400000,"6450727","8555775","6.9983719E7"
400000,"6475183","8342849","7.016769E7"
400000,"6451907","8473780","7.0317727E7"
400000,"6460009","8475204","7.4451895E7"
400000,"6456281","8416106","6.7900931E7"
400000,"6449975","8452712","6.78075E7"
400000,"6493076","8452428","7.0365945E7"
400000,"6491281","8266404","7.5854879E7"
400000,"6423221","8692755","7.9882177E7"
400000,"6454350","8462859","7.3267883E7"
400000,"6485934","8295051","7.3435026E7"
400000,"6464797","8371491","7.2279661E7"
400000,"6499833","8323713","7.3965861E7"
