TamArray,NumAsig,NumComp,Tiempo(ns)
48,"312","252","3949.0"
48,"365","298","3926.0"
48,"324","244","3610.0"
48,"300","232","4541.0"
48,"374","314","4687.0"
48,"338","281","3846.0"
48,"302","245","4592.0"
48,"316","254","3656.0"
48,"341","271","2897.0"
48,"324","242","4184.0"
48,"324","295","94790.0"
48,"323","252","4852.0"
48,"292","265","5801.0"
48,"307","255","4917.0"
48,"357","288","4759.0"
48,"321","268","5499.0"
48,"353","275","4690.0"
48,"328","263","4172.0"
48,"365","305","4421.0"
48,"304","273","4826.0"
