TamArray,NumAsig,NumComp,Tiempo(ns)
53,"389","299","5836.0"
53,"390","320","6304.0"
53,"387","323","5509.0"
53,"383","302","5103.0"
53,"403","315","5245.0"
53,"341","283","5479.0"
53,"338","263","5090.0"
53,"355","286","4830.0"
53,"382","302","3586.0"
53,"421","343","3527.0"
53,"407","323","3176.0"
53,"380","302","3297.0"
53,"362","287","3813.0"
53,"375","278","3319.0"
53,"405","316","3307.0"
53,"356","276","3309.0"
53,"357","312","3899.0"
53,"379","360","5945.0"
53,"329","318","4500.0"
53,"375","292","3553.0"
