TamArray,NumAsig,NumComp,Tiempo(ns)
50000,"704064","859827","7237029.0"
50000,"703550","873647","7435383.0"
50000,"699128","892462","7233012.0"
50000,"700845","876724","7394272.0"
50000,"704779","853810","7248557.0"
50000,"700784","870810","8087236.0"
50000,"707879","894339","8176845.0"
50000,"701053","873581","7687314.0"
50000,"699276","876522","7652479.0"
50000,"699151","877916","8423667.0"
50000,"701870","867675","7459013.0"
50000,"706363","849444","7379990.0"
50000,"697721","901704","7538856.0"
50000,"705005","850421","7531904.0"
50000,"700590","880815","7750328.0"
50000,"699449","878169","7353143.0"
50000,"702551","861373","7279927.0"
50000,"702604","866642","7330317.0"
50000,"698953","881156","7163407.0"
50000,"705840","858570","7246806.0"
