TamArray,NumAsig,NumComp,Tiempo(ns)
73,"554","474","5253.0"
73,"506","440","5854.0"
73,"513","435","6833.0"
73,"534","450","8155.0"
73,"553","448","5235.0"
73,"472","399","6749.0"
73,"543","453","5473.0"
73,"559","458","5134.0"
73,"537","461","5327.0"
73,"556","462","5401.0"
73,"566","486","5012.0"
73,"528","441","4996.0"
73,"543","441","4568.0"
73,"538","443","4928.0"
73,"528","474","4616.0"
73,"497","402","6305.0"
73,"535","452","5461.0"
73,"533","444","5441.0"
73,"551","535","5280.0"
73,"566","509","5040.0"
