TamArray,NumAsig,NumComp,Tiempo(ns)
60000,"856929","1051715","8690729.0"
60000,"854897","1053286","8654569.0"
60000,"848692","1079248","8903049.0"
60000,"855855","1073372","1.4219178E7"
60000,"856245","1056304","9445827.0"
60000,"848064","1098225","9420850.0"
60000,"856980","1048161","9235723.0"
60000,"856572","1044468","9802198.0"
60000,"857284","1087412","8994726.0"
60000,"852755","1053819","1.0113637E7"
60000,"852878","1061850","9143403.0"
60000,"848936","1080570","9008323.0"
60000,"857571","1061505","9286957.0"
60000,"851117","1093868","9552715.0"
60000,"853887","1055823","9314478.0"
60000,"856601","1065475","9414227.0"
60000,"850748","1082165","9347082.0"
60000,"856022","1047685","9360389.0"
60000,"855490","1053160","9516719.0"
60000,"857011","1047999","9363293.0"
