TamArray,NumAsig,NumComp,Tiempo(ns)
300000,"4758519","6166060","5.2331899E7"
300000,"4785243","6085588","5.2019848E7"
300000,"4771208","6077039","5.0519367E7"
300000,"4778908","6081509","5.0936601E7"
300000,"4774277","6097424","4.9971267E7"
300000,"4757352","6242064","5.0218275E7"
300000,"4768337","6112923","5.1001606E7"
300000,"4731109","6251553","4.9578311E7"
300000,"4766524","6098362","5.2310572E7"
300000,"4787201","6036989","4.9168291E7"
300000,"4767744","6124855","4.9946551E7"
300000,"4782387","6060699","5.0622624E7"
300000,"4751795","6212666","5.0497807E7"
300000,"4776863","6060998","5.0244012E7"
300000,"4754346","6360753","4.977982E7"
300000,"4781142","6084154","5.2220527E7"
300000,"4768220","6420101","5.1401985E7"
300000,"4767241","6115798","5.1450228E7"
300000,"4785182","6009553","4.9329282E7"
300000,"4749642","6293132","4.9982659E7"
