TamArray,NumAsig,NumComp,Tiempo(ns)
600000,"9959454","12931734","1.08416467E8"
600000,"9966266","12997982","1.17840616E8"
600000,"9940098","13201590","1.25276902E8"
600000,"9927816","13359325","1.07273781E8"
600000,"9868820","13523619","1.07617679E8"
600000,"9917754","13572952","1.10025283E8"
600000,"9973506","13021769","1.09758458E8"
600000,"9986092","12828068","1.05880176E8"
600000,"9959553","12922682","1.05147829E8"
600000,"10007319","12866030","1.04753707E8"
600000,"9983494","12946373","1.25365474E8"
600000,"9942561","13056117","1.16877166E8"
600000,"9981073","12872954","1.14023046E8"
600000,"9925005","13073449","1.39679121E8"
600000,"9972988","12836804","1.24870758E8"
600000,"9945579","13195913","1.05108037E8"
600000,"9935413","13083279","1.03252114E8"
600000,"9951429","13104736","1.0569252E8"
600000,"9930132","13188590","1.11150621E8"
600000,"9975661","12938652","1.11619083E8"
