TamArray,NumAsig,NumComp,Tiempo(ns)
43,"260","201","6397.0"
43,"241","225","4592.0"
43,"245","185","3670.0"
43,"243","201","3943.0"
43,"246","205","4199.0"
43,"267","205","5017.0"
43,"263","208","4562.0"
43,"253","192","5465.0"
43,"259","207","4447.0"
43,"259","219","5750.0"
43,"255","199","4354.0"
43,"275","203","6176.0"
43,"257","207","4360.0"
43,"269","184","3842.0"
43,"289","238","3203.0"
43,"278","205","5482.0"
43,"252","218","4734.0"
43,"245","209","5095.0"
43,"250","206","4538.0"
43,"236","203","4818.0"
