TamArray,NumAsig,NumComp,Tiempo(ns)
53,"313","244","5240.0"
53,"308","244","5117.0"
53,"335","282","6335.0"
53,"350","271","6792.0"
53,"336","268","7849.0"
53,"322","284","5578.0"
53,"333","254","4434.0"
53,"327","302","5620.0"
53,"314","265","5220.0"
53,"342","276","5043.0"
53,"297","255","6168.0"
53,"343","297","5368.0"
53,"307","255","7018.0"
53,"309","242","5321.0"
53,"304","280","6364.0"
53,"333","279","5836.0"
53,"346","283","4792.0"
53,"332","304","5100.0"
53,"318","296","4497.0"
53,"329","262","4642.0"
