TamArray,NumAsig,NumComp,Tiempo(ns)
80000,"1107749","1384802","1.4963426E7"
80000,"1099052","1432034","1.4116739E7"
80000,"1105793","1409982","1.4545782E7"
80000,"1096314","1485422","1.4345937E7"
80000,"1108765","1395708","1.4811575E7"
80000,"1108101","1386877","1.4573896E7"
80000,"1102968","1427896","1.4146387E7"
80000,"1102577","1410368","1.4254396E7"
80000,"1104097","1455380","1.4775587E7"
80000,"1100214","1432732","1.4015088E7"
80000,"1107973","1411279","1.4076862E7"
80000,"1108073","1391468","1.438073E7"
80000,"1105780","1399358","1.4142442E7"
80000,"1110309","1429056","1.3950025E7"
80000,"1099158","1463473","1.4105527E7"
80000,"1095138","1451282","1.4205273E7"
80000,"1108735","1403814","1.440563E7"
80000,"1104281","1407011","1.3975704E7"
80000,"1107904","1410078","1.4023176E7"
80000,"1108572","1391240","1.4920879E7"
