TamArray,NumAsig,NumComp,Tiempo(ns)
28,"156","131","3755.0"
28,"160","116","3104.0"
28,"153","107","3141.0"
28,"144","109","4621.0"
28,"155","110","2903.0"
28,"149","112","2933.0"
28,"150","135","3052.0"
28,"166","116","2771.0"
28,"162","126","2798.0"
28,"147","111","2740.0"
28,"159","115","2804.0"
28,"143","103","3452.0"
28,"150","104","3356.0"
28,"166","120","3476.0"
28,"139","111","2992.0"
28,"142","95","3864.0"
28,"161","104","3816.0"
28,"147","113","4124.0"
28,"155","117","3061.0"
28,"147","117","2611.0"
