TamArray,NumAsig,NumComp,Tiempo(ns)
98,"629","604","10127.0"
98,"689","577","13809.0"
98,"661","626","10128.0"
98,"691","628","8980.0"
98,"659","657","9289.0"
98,"650","660","9380.0"
98,"678","616","13609.0"
98,"829","756","11883.0"
98,"643","607","9683.0"
98,"648","634","9711.0"
98,"670","593","8872.0"
98,"648","575","11813.0"
98,"689","589","13374.0"
98,"667","636","9885.0"
98,"691","601","9301.0"
98,"664","574","9532.0"
98,"676","611","8744.0"
98,"682","630","13563.0"
98,"659","588","9472.0"
98,"681","613","9116.0"
