TamArray,NumAsig,NumComp,Tiempo(ns)
900000,"14695153","19532499","1.99984376E8"
900000,"14557858","20299494","1.9509383E8"
900000,"14648200","19555340","1.87649368E8"
900000,"14652699","19642282","1.87074061E8"
900000,"14646449","19769913","2.08331099E8"
900000,"14708674","19561492","1.91883252E8"
900000,"14532241","20516091","2.0458633E8"
900000,"14604141","19901427","1.92202327E8"
900000,"14674626","19746576","1.8975356E8"
900000,"14649047","19823446","2.02191903E8"
900000,"14717477","19315054","1.93103445E8"
900000,"14809454","19143919","1.8846193E8"
900000,"14592725","20000203","1.86627481E8"
900000,"14586123","19881230","1.91210434E8"
900000,"14684230","19536713","1.87594779E8"
900000,"14617457","19947104","1.93167733E8"
900000,"14609698","19993025","1.93404745E8"
900000,"14651779","19696318","1.92552982E8"
900000,"14627557","19798755","1.87879498E8"
900000,"14644106","19672178","1.87188003E8"
