TamArray,NumAsig,NumComp,Tiempo(ns)
100000,"1403655","1784137","1.8770272E7"
100000,"1401852","1806998","1.8393652E7"
100000,"1394546","1873970","1.8455443E7"
100000,"1407509","1817252","1.8737668E7"
100000,"1388401","1909079","1.7396723E7"
100000,"1395328","1852504","1.784034E7"
100000,"1401924","1804063","1.7577382E7"
100000,"1410223","1774320","1.8177777E7"
100000,"1402063","1809081","1.7854202E7"
100000,"1413627","1834408","1.7698024E7"
100000,"1393759","1859306","1.7276424E7"
100000,"1400274","1802099","1.740631E7"
100000,"1404915","1781609","1.8179376E7"
100000,"1397906","1837603","1.9230463E7"
100000,"1404528","1798572","1.9283953E7"
100000,"1408570","1783314","1.8165469E7"
100000,"1411404","1770692","2.0328613E7"
100000,"1409426","1773893","1.8416843E7"
100000,"1406919","1781655","1.8270722E7"
100000,"1399648","1799221","1.8590634E7"
