TamArray,NumAsig,NumComp,Tiempo(ns)
58,"349","317","6942.0"
58,"357","333","5457.0"
58,"358","299","5285.0"
58,"331","347","5536.0"
58,"362","299","6043.0"
58,"361","302","7559.0"
58,"388","308","7435.0"
58,"349","336","5903.0"
58,"382","327","7903.0"
58,"362","298","5982.0"
58,"366","314","5462.0"
58,"394","323","5846.0"
58,"356","303","5189.0"
58,"364","302","7193.0"
58,"358","306","7611.0"
58,"379","324","5864.0"
58,"364","313","5793.0"
58,"370","310","5952.0"
58,"347","323","5010.0"
58,"386","330","5652.0"
