TamArray,NumAsig,NumComp,Tiempo(ns)
73,"510","405","7920.0"
73,"484","407","6596.0"
73,"498","421","6451.0"
73,"490","438","6321.0"
73,"462","390","9039.0"
73,"475","389","6788.0"
73,"463","382","6034.0"
73,"466","409","6441.0"
73,"492","480","6721.0"
73,"496","410","6375.0"
73,"467","439","8615.0"
73,"464","393","6378.0"
73,"472","439","9740.0"
73,"464","442","6889.0"
73,"460","392","8619.0"
73,"475","384","6631.0"
73,"475","412","6411.0"
73,"482","403","8083.0"
73,"518","425","6535.0"
73,"440","383","6280.0"
