TamArray,NumAsig,NumComp,Tiempo(ns)
58,"374","303","5545.0"
58,"320","284","5185.0"
58,"347","310","7144.0"
58,"363","294","5651.0"
58,"404","337","4450.0"
58,"345","318","7545.0"
58,"321","281","6168.0"
58,"381","320","5629.0"
58,"383","302","4781.0"
58,"359","290","4814.0"
58,"370","296","4675.0"
58,"400","358","4933.0"
58,"341","306","7679.0"
58,"369","293","5199.0"
58,"350","320","7142.0"
58,"349","301","5605.0"
58,"372","288","4810.0"
58,"363","295","5556.0"
58,"393","345","7603.0"
58,"387","321","5007.0"
