TamArray,NumAsig,NumComp,Tiempo(ns)
10000,"116035","144714","1508335.0"
10000,"116900","138769","1548379.0"
10000,"116681","140907","1450810.0"
10000,"115878","148025","1486289.0"
10000,"117387","138978","1422384.0"
10000,"116942","139724","1578854.0"
10000,"117472","143343","1437134.0"
10000,"117536","138461","1448118.0"
10000,"115405","142810","1473705.0"
10000,"116637","143404","1464496.0"
10000,"117170","141365","1464179.0"
10000,"117039","141305","1422045.0"
10000,"116920","142760","1532306.0"
10000,"116959","141851","1470025.0"
10000,"116126","144998","1424900.0"
10000,"116833","145099","1432600.0"
10000,"116428","143627","1445530.0"
10000,"116946","140655","1423481.0"
10000,"116505","141818","1430112.0"
10000,"116527","139894","1800240.0"
