TamArray,NumAsig,NumComp,Tiempo(ns)
50000,"668251","831783","8152659.0"
50000,"667602","858782","7865943.0"
50000,"665656","845253","7748741.0"
50000,"667554","838831","7928297.0"
50000,"667685","851828","7991217.0"
50000,"660230","878828","8440203.0"
50000,"670718","831076","8464655.0"
50000,"669426","833341","7908159.0"
50000,"666902","848643","8277035.0"
50000,"666221","853888","8130731.0"
50000,"668823","840222","8496143.0"
50000,"668747","835376","8057345.0"
50000,"679355","855065","8177395.0"
50000,"663129","910519","8034828.0"
50000,"668597","834310","7875661.0"
50000,"664337","861420","8099278.0"
50000,"664931","850091","7922142.0"
50000,"663321","867002","8217459.0"
50000,"665864","848894","7970062.0"
50000,"665356","854495","8269754.0"
