TamArray,NumAsig,NumComp,Tiempo(ns)
98,"644","617","9801.0"
98,"670","609","10949.0"
98,"662","597","8612.0"
98,"677","599","8531.0"
98,"725","626","8648.0"
98,"670","589","9404.0"
98,"665","603","11887.0"
98,"695","596","8560.0"
98,"686","639","9301.0"
98,"672","581","8288.0"
98,"716","591","8361.0"
98,"629","630","11545.0"
98,"685","590","9880.0"
98,"691","586","12804.0"
98,"668","594","8783.0"
98,"656","677","11334.0"
98,"645","557","8852.0"
98,"650","631","8425.0"
98,"650","597","11331.0"
98,"648","640","9278.0"
