TamArray,NumAsig,NumComp,Tiempo(ns)
78,"525","435","7510.0"
78,"685","580","6137.0"
78,"513","466","6834.0"
78,"535","451","9496.0"
78,"496","454","7354.0"
78,"513","527","9983.0"
78,"516","425","7043.0"
78,"491","417","6256.0"
78,"538","468","9282.0"
78,"518","478","7512.0"
78,"513","467","7058.0"
78,"513","422","9383.0"
78,"491","413","7094.0"
78,"519","471","6583.0"
78,"535","441","6613.0"
78,"513","498","7349.0"
78,"496","414","9239.0"
78,"570","596","6387.0"
78,"526","474","6673.0"
78,"500","404","6479.0"
