TamArray,NumAsig,NumComp,Tiempo(ns)
30000,"386237","469467","4778224.0"
30000,"384175","480119","4739172.0"
30000,"384746","480369","4795255.0"
30000,"389669","480937","4742382.0"
30000,"384227","484811","4783176.0"
30000,"381113","502599","4693157.0"
30000,"384626","482364","4612524.0"
30000,"381063","496319","4665359.0"
30000,"382327","491254","4741173.0"
30000,"385960","476997","4639700.0"
30000,"383321","484093","4689012.0"
30000,"384263","475106","4678700.0"
30000,"384602","479722","4713709.0"
30000,"386316","478486","4737247.0"
30000,"385109","486724","4630060.0"
30000,"382332","494250","4683221.0"
30000,"386495","469461","4762128.0"
30000,"384815","466345","4764123.0"
30000,"386114","473990","4753167.0"
30000,"383789","476012","4748418.0"
