3,"7,35","1,35","0,00016"
8,"30,65","14,65","0,00021"
13,"60,75","38,2","0,00058"
18,"86,55","56,75","0,00072"
23,"123,25","89,2","0,00103"
28,"152,1","118,45","0,00133"
33,"186,75","144,6","0,00150"
38,"221,55","176,65","0,00193"
43,"262,65","220,35","0,00210"
48,"289,3","241,05","0,00238"
53,"327,25","275,0","0,00283"
58,"362,05","304,2","0,00286"
63,"400,55","347,6","0,00404"
68,"445,1","390,65","0,00346"
73,"476,15","423,3","0,00374"
78,"507,55","450,05","0,00438"
83,"554,65","495,2","0,00483"
88,"592,15","540,55","0,00455"
93,"638,7","572,0","0,00523"
98,"669,4","600,75","0,02704"
10000,"116483,95","142026,55","0,81912"
20000,"247288,0","308023,1","1,70211"
30000,"382663,1","487919,35","2,59496"
40000,"523071,95","662732,05","3,62666"
50000,"663783,8","861648,15","4,55674"
60000,"809583,75","1035003,45","5,46533"
70000,"955662,3","1226113,25","6,57199"
80000,"1103839,4","1419226,6","7,60284"
90000,"1252364,35","1620645,15","8,47814"
100000,"1402224,8","1810637,8","9,49664"
200000,"2965134,7","3896937,75","20,10339"
300000,"4547780,6","6017382,45","30,86521"
400000,"6184530,95","8170021,25","41,43951"
500000,"7844840,5","1,04297688E7","53,30809"
600000,"9515238,05","1,27691171E7","64,44684"
700000,"1,12178717E7","1,5045333E7","75,94094"
800000,"1,293605305E7","1,730881295E7","87,54624"
900000,"1,464082335E7","1,97693078E7","98,01424"
1000000,"1,638728305E7","2,21601168E7","109,90229"
