TamArray,NumAsig,NumComp,Tiempo(ns)
78,"592","508","5327.0"
78,"643","551","5119.0"
78,"617","538","4953.0"
78,"686","608","4960.0"
78,"573","470","4944.0"
78,"600","528","5295.0"
78,"655","674","5104.0"
78,"625","526","4250.0"
78,"659","562","4805.0"
78,"647","535","5155.0"
78,"710","575","4535.0"
78,"684","603","5177.0"
78,"559","492","4452.0"
78,"625","494","4432.0"
78,"585","490","4751.0"
78,"591","612","5796.0"
78,"706","592","4477.0"
78,"586","566","5711.0"
78,"644","580","4588.0"
78,"610","552","5123.0"
