TamArray,NumAsig,NumComp,Tiempo(ns)
63,"582","471","5611.0"
63,"565","463","4150.0"
63,"465","401","4003.0"
63,"493","395","4010.0"
63,"547","469","3610.0"
63,"489","390","3439.0"
63,"489","426","4228.0"
63,"562","471","5164.0"
63,"473","435","4695.0"
63,"523","435","3916.0"
63,"524","429","3420.0"
63,"515","422","3359.0"
63,"537","440","3500.0"
63,"452","385","4191.0"
63,"536","427","3400.0"
63,"484","412","4053.0"
63,"512","444","3868.0"
63,"450","369","3803.0"
63,"530","450","5620.0"
63,"556","452","5253.0"
