TamArray,NumAsig,NumComp,Tiempo(ns)
43,"357","275","3495.0"
43,"299","231","2964.0"
43,"309","243","2898.0"
43,"342","268","2323.0"
43,"277","213","2627.0"
43,"336","260","2142.0"
43,"346","278","2291.0"
43,"340","260","2229.0"
43,"341","270","2621.0"
43,"377","295","2370.0"
43,"354","283","2299.0"
43,"385","305","2536.0"
43,"324","275","2797.0"
43,"276","202","4038.0"
43,"358","303","3313.0"
43,"356","282","3239.0"
43,"257","211","3914.0"
43,"377","300","2670.0"
43,"358","284","2364.0"
43,"294","220","2150.0"
