TamArray,NumAsig,NumComp,Tiempo(ns)
38,"339","274","2826.0"
38,"249","186","2403.0"
38,"289","217","5460.0"
38,"291","225","2216.0"
38,"273","196","2110.0"
38,"294","222","1946.0"
38,"295","235","2210.0"
38,"266","213","2603.0"
38,"295","243","2997.0"
38,"282","207","2127.0"
38,"314","266","2549.0"
38,"282","222","2521.0"
38,"238","177","2564.0"
38,"256","212","2633.0"
38,"272","216","2728.0"
38,"266","221","2492.0"
38,"264","198","2939.0"
38,"288","223","3559.0"
38,"297","231","2391.0"
38,"308","236","2145.0"
