TamArray,NumAsig,NumComp,Tiempo(ns)
103,"821","802","7994.0"
103,"919","832","6964.0"
103,"794","689","6694.0"
103,"841","706","9188.0"
103,"871","831","7040.0"
103,"941","805","6411.0"
103,"978","922","6282.0"
103,"856","768","6780.0"
103,"822","737","6904.0"
103,"794","685","6222.0"
103,"861","847","6406.0"
103,"859","854","6556.0"
103,"830","758","8207.0"
103,"936","877","7199.0"
103,"834","727","6853.0"
103,"771","651","6306.0"
103,"921","839","7028.0"
103,"871","762","6513.0"
103,"884","829","7102.0"
103,"882","791","6069.0"
