TamArray,NumAsig,NumComp,Tiempo(ns)
40000,"599082","717217","5468446.0"
40000,"600012","714195","6266300.0"
40000,"597622","753344","5431643.0"
40000,"603023","703774","5535545.0"
40000,"599618","724142","5645742.0"
40000,"602615","713714","5755111.0"
40000,"600352","713768","5373099.0"
40000,"600654","705682","5451286.0"
40000,"598340","721641","5270354.0"
40000,"598991","733467","5341688.0"
40000,"598008","775270","5283009.0"
40000,"598188","726042","5141049.0"
40000,"600471","712549","5537867.0"
40000,"592198","763338","5383828.0"
40000,"599757","713283","5317997.0"
40000,"598214","740642","5159993.0"
40000,"595935","732861","5530601.0"
40000,"594296","745216","5423982.0"
40000,"600761","729170","5464960.0"
40000,"602155","716930","5448783.0"
