TamArray,NumAsig,NumComp,Tiempo(ns)
63,"544","439","4354.0"
63,"562","486","3981.0"
63,"506","434","3668.0"
63,"480","425","5464.0"
63,"497","411","4019.0"
63,"493","372","3419.0"
63,"517","433","3921.0"
63,"476","378","3723.0"
63,"459","431","6278.0"
63,"487","393","5249.0"
63,"518","444","3823.0"
63,"560","460","5787.0"
63,"518","429","3851.0"
63,"446","382","4087.0"
63,"452","363","3858.0"
63,"455","390","5780.0"
63,"561","482","4091.0"
63,"486","407","3533.0"
63,"558","566","4811.0"
63,"565","474","3652.0"
