TamArray,NumAsig,NumComp,Tiempo(ns)
58,"444","352","4057.0"
58,"456","371","3298.0"
58,"444","364","5210.0"
58,"436","367","4134.0"
58,"463","371","3282.0"
58,"533","439","3517.0"
58,"419","377","3632.0"
58,"408","377","3825.0"
58,"454","373","4862.0"
58,"468","386","3634.0"
58,"440","362","3340.0"
58,"557","459","3012.0"
58,"479","397","3247.0"
58,"486","387","4376.0"
58,"490","414","5067.0"
58,"455","375","3521.0"
58,"492","409","4210.0"
58,"445","367","4694.0"
58,"478","380","3756.0"
58,"575","460","2835.0"
