TamArray,NumAsig,NumComp,Tiempo(ns)
53,"354","297","5355.0"
53,"444","354","3095.0"
53,"372","292","3229.0"
53,"517","415","2820.0"
53,"389","323","3167.0"
53,"393","321","3011.0"
53,"411","342","3973.0"
53,"416","398","3926.0"
53,"492","422","3524.0"
53,"359","298","3317.0"
53,"465","383","3055.0"
53,"484","448","3661.0"
53,"451","391","4799.0"
53,"489","393","2791.0"
53,"417","328","3299.0"
53,"354","312","3588.0"
53,"486","396","2605.0"
53,"340","329","5126.0"
53,"386","301","4367.0"
53,"391","315","3222.0"
