TamArray,NumAsig,NumComp,Tiempo(ns)
38,"241","194","3411.0"
38,"305","245","3214.0"
38,"328","268","2901.0"
38,"251","180","2135.0"
38,"319","254","2136.0"
38,"298","238","2159.0"
38,"328","268","2036.0"
38,"262","229","2879.0"
38,"265","199","3252.0"
38,"259","192","2293.0"
38,"330","264","3450.0"
38,"274","208","2401.0"
38,"246","187","2741.0"
38,"310","233","2069.0"
38,"259","219","2607.0"
38,"287","224","2073.0"
38,"266","230","2629.0"
38,"280","211","2205.0"
38,"296","233","2151.0"
38,"304","291","2926.0"
