TamArray,NumAsig,NumComp,Tiempo(ns)
33,"292","246","4410.0"
33,"296","250","3448.0"
33,"240","183","3190.0"
33,"259","204","2497.0"
33,"302","259","3180.0"
33,"215","158","2913.0"
33,"263","208","5298.0"
33,"233","178","1870.0"
33,"262","213","1968.0"
33,"259","201","1997.0"
33,"215","154","2286.0"
33,"242","184","2744.0"
33,"240","182","2120.0"
33,"285","236","2872.0"
33,"214","151","2138.0"
33,"228","162","1803.0"
33,"207","155","2067.0"
33,"205","150","1843.0"
33,"240","185","1818.0"
33,"246","182","1784.0"
