TamArray,NumAsig,NumComp,Tiempo(ns)
20000,"291369","335148","2412845.0"
20000,"285637","351614","2920605.0"
20000,"286391","332584","2545356.0"
20000,"286274","333696","2547200.0"
20000,"285143","344531","2486731.0"
20000,"286704","328207","2507134.0"
20000,"287220","330073","2538624.0"
20000,"285042","334083","2549111.0"
20000,"286311","338566","2605910.0"
20000,"284482","340942","2601419.0"
20000,"285946","339686","2623660.0"
20000,"286139","333928","2558786.0"
20000,"287536","341595","2607326.0"
20000,"287153","329264","2574947.0"
20000,"286126","335714","2626277.0"
20000,"285179","336711","2655516.0"
20000,"287164","330289","2652397.0"
20000,"285850","338717","2591660.0"
20000,"286094","334116","2540470.0"
20000,"289788","340556","2632045.0"
