TamArray,NumAsig,NumComp,Tiempo(ns)
30000,"439175","532977","4030617.0"
30000,"444022","513927","4083934.0"
30000,"439609","530875","4224018.0"
30000,"443639","517238","4348764.0"
30000,"440489","518599","4444930.0"
30000,"439128","541813","4110254.0"
30000,"442809","523463","4091463.0"
30000,"440696","530176","4280154.0"
30000,"442186","532142","4252345.0"
30000,"438885","525164","4279094.0"
30000,"441394","517994","4129576.0"
30000,"439024","542159","4043678.0"
30000,"438350","534483","4104296.0"
30000,"443377","504426","4308133.0"
30000,"439252","528938","4895398.0"
30000,"440558","525460","4704466.0"
30000,"437429","535349","3955350.0"
30000,"438249","546798","4047422.0"
30000,"438203","534525","3929661.0"
30000,"441860","525679","3968016.0"
