TamArray,NumAsig,NumComp,Tiempo(ns)
28,"180","114","5240.0"
28,"187","124","4886.0"
28,"162","119","4734.0"
28,"170","137","4339.0"
28,"172","115","5916.0"
28,"169","105","4151.0"
28,"163","128","5218.0"
28,"178","120","4619.0"
28,"164","124","11080.0"
28,"159","121","3727.0"
28,"178","129","4384.0"
28,"169","139","5565.0"
28,"165","113","5856.0"
28,"163","115","4675.0"
28,"166","117","5712.0"
28,"171","127","6381.0"
28,"171","140","4472.0"
28,"163","119","4645.0"
28,"169","143","6526.0"
28,"162","140","4760.0"
