TamArray,NumAsig,NumComp,Tiempo(ns)
10000,"121280","150625","1913440.0"
10000,"122625","144545","1918303.0"
10000,"124989","145692","1967653.0"
10000,"122385","149909","1969138.0"
10000,"121439","148883","1972235.0"
10000,"121440","151303","1974665.0"
10000,"122101","146271","2111926.0"
10000,"123233","143119","1998363.0"
10000,"122874","144738","1916104.0"
10000,"122118","149908","1910757.0"
10000,"122404","143126","2017341.0"
10000,"123381","141699","2007818.0"
10000,"121890","147596","1910530.0"
10000,"130563","157409","1935792.0"
10000,"122741","146946","1947193.0"
10000,"123159","145078","1879198.0"
10000,"121236","150469","1948220.0"
10000,"122374","143702","1898899.0"
10000,"121981","150256","1963059.0"
10000,"123525","140726","1876278.0"
