TamArray,NumAsig,NumComp,Tiempo(ns)
38,"242","197","6099.0"
38,"247","220","6385.0"
38,"248","202","5957.0"
38,"252","186","7322.0"
38,"256","200","6234.0"
38,"244","192","7591.0"
38,"232","191","5872.0"
38,"244","192","5632.0"
38,"235","199","38983.0"
38,"227","176","6929.0"
38,"255","187","6166.0"
38,"221","199","6943.0"
38,"247","200","5598.0"
38,"241","180","8476.0"
38,"232","193","6001.0"
38,"230","182","5291.0"
38,"240","194","5566.0"
38,"248","196","6924.0"
38,"240","204","5959.0"
38,"249","194","17011.0"
