TamArray,NumAsig,NumComp,Tiempo(ns)
68,"473","457","11514.0"
68,"474","422","9748.0"
68,"461","459","9495.0"
68,"468","399","9219.0"
68,"491","393","9422.0"
68,"467","421","11978.0"
68,"497","410","9746.0"
68,"467","444","9689.0"
68,"469","407","9339.0"
68,"470","401","8996.0"
68,"461","396","9664.0"
68,"447","407","12395.0"
68,"465","419","9464.0"
68,"485","421","9535.0"
68,"461","457","9612.0"
68,"489","399","9672.0"
68,"454","416","9071.0"
68,"496","468","9595.0"
68,"475","440","13619.0"
68,"462","411","8964.0"
