TamArray,NumAsig,NumComp,Tiempo(ns)
20000,"257992","321976","4006787.0"
20000,"258028","316549","3902290.0"
20000,"259998","314760","4001400.0"
20000,"260234","325132","3721897.0"
20000,"260650","310782","3746323.0"
20000,"257187","326391","3794741.0"
20000,"259076","325237","3823399.0"
20000,"260531","309232","3891103.0"
20000,"259061","315350","3976134.0"
20000,"258436","317692","4036750.0"
20000,"259935","310332","3988889.0"
20000,"256997","329522","4174930.0"
20000,"257981","321837","3927256.0"
20000,"259022","327469","3899022.0"
20000,"258744","319527","3973603.0"
20000,"256767","328724","4019132.0"
20000,"258715","318259","4142763.0"
20000,"260002","322305","4057506.0"
20000,"260018","311042","4179694.0"
20000,"259982","314814","4229027.0"
