3,"7,55","1,55","0,00015"
8,"30,1","14,1","0,00018"
13,"61,15","35,15","0,00024"
18,"92,8","62,45","0,00062"
23,"121,7","85,25","0,00075"
28,"164,75","124,6","0,00095"
33,"191,9","146,7","0,00116"
38,"224,9","176,95","0,00141"
43,"260,3","206,25","0,00160"
48,"298,35","250,35","0,00182"
53,"327,95","272,95","0,00207"
58,"366,9","306,75","0,00227"
63,"395,75","340,1","0,00254"
68,"452,25","381,7","0,00281"
73,"482,95","420,9","0,00299"
78,"536,3","465,2","0,00318"
83,"563,1","501,75","0,00341"
88,"597,4","528,2","0,00366"
93,"646,9","566,1","0,00385"
98,"690,9","614,3","0,00413"
10000,"117787,8","142507,25","0,76309"
20000,"249514,15","309802,85","1,57306"
30000,"386864,85","487302,95","2,42521"
40000,"527469,9","667898,85","3,36139"
50000,"671445,7","851255,65","4,15345"
60000,"824020,7","1043439,3","5,12402"
70000,"962848,05","1243192,5","6,00699"
80000,"1113508,95","1424783,4","6,97184"
90000,"1263709,9","1617140,4","7,85179"
100000,"1415742,65","1810149,4","8,78119"
200000,"2971210,3","3877517,15","18,53813"
300000,"4580454,6","6037881,3","28,71859"
400000,"6222908,75","8285163,8","39,30250"
500000,"7900360,45","1,04789801E7","49,41705"
600000,"9581784,2","1,28611123E7","60,24614"
700000,"1,130250255E7","1,510458625E7","71,04461"
800000,"1,304073915E7","1,735758215E7","81,59734"
900000,"1,477574115E7","1,97035549E7","93,02859"
1000000,"1,652578975E7","2,20972782E7","103,91587"
