TamArray,NumAsig,NumComp,Tiempo(ns)
900000,"15551056","20017012","1.6514137E8"
900000,"15563196","20057926","1.66271367E8"
900000,"15551023","20012824","1.90305434E8"
900000,"15438936","21025757","2.0367786E8"
900000,"15530335","20356584","2.05732352E8"
900000,"15526873","20085619","1.6842354E8"
900000,"15376400","21520466","1.74996725E8"
900000,"15495955","20414467","1.6484802E8"
900000,"15552188","20228008","1.64331296E8"
900000,"15600429","19836992","1.61613836E8"
900000,"15403362","21059793","1.73677316E8"
900000,"15557034","20057182","1.65552706E8"
900000,"15519529","20181947","1.97466446E8"
900000,"15479184","20362571","1.77981127E8"
900000,"15487168","20657187","2.04763716E8"
900000,"15513546","20178247","1.91948986E8"
900000,"15482885","20529280","1.7248065E8"
900000,"15465988","20592881","1.63429903E8"
900000,"15425637","20872330","1.8646148E8"
900000,"15407021","20854612","1.98437145E8"
