TamArray,NumAsig,NumComp,Tiempo(ns)
93,"727","648","6602.0"
93,"677","605","9422.0"
93,"781","724","6995.0"
93,"715","697","6319.0"
93,"773","752","6646.0"
93,"724","634","5853.0"
93,"701","643","19084.0"
93,"717","699","6570.0"
93,"664","588","6448.0"
93,"710","630","6308.0"
93,"767","647","6512.0"
93,"752","680","5921.0"
93,"687","589","6007.0"
93,"749","620","6512.0"
93,"776","657","5944.0"
93,"758","758","6782.0"
93,"655","586","6928.0"
93,"709","678","5768.0"
93,"699","658","6366.0"
93,"700","607","6673.0"
