TamArray,NumAsig,NumComp,Tiempo(ns)
68,"495","382","6752.0"
68,"482","386","6562.0"
68,"459","425","6903.0"
68,"490","379","5845.0"
68,"500","423","6834.0"
68,"456","372","6006.0"
68,"519","437","5911.0"
68,"532","439","5342.0"
68,"502","422","6040.0"
68,"515","417","5442.0"
68,"469","440","6374.0"
68,"534","430","5560.0"
68,"565","451","5498.0"
68,"464","403","6489.0"
68,"460","380","5587.0"
68,"494","391","5171.0"
68,"513","414","5930.0"
68,"483","440","6695.0"
68,"491","416","5952.0"
68,"522","441","5916.0"
