TamArray,NumAsig,NumComp,Tiempo(ns)
88,"712","619","6975.0"
88,"701","618","6765.0"
88,"722","621","6208.0"
88,"663","616","6115.0"
88,"660","609","7635.0"
88,"652","582","7345.0"
88,"780","687","5955.0"
88,"700","580","5730.0"
88,"692","578","5713.0"
88,"662","555","5940.0"
88,"686","590","6440.0"
88,"709","614","6114.0"
88,"674","679","6886.0"
88,"681","556","5777.0"
88,"722","604","5560.0"
88,"643","608","6063.0"
88,"696","641","5523.0"
88,"627","543","6022.0"
88,"686","615","6222.0"
88,"633","610","6316.0"
