TamArray,NumAsig,NumComp,Tiempo(ns)
400000,"6569733","8365555","6.7877715E7"
400000,"6528070","8674007","7.0235808E7"
400000,"6562312","8605966","6.7499592E7"
400000,"6566802","8365139","6.6806564E7"
400000,"6568676","8358363","6.676695E7"
400000,"6526498","8561091","7.1228053E7"
400000,"6556487","8431522","6.7031004E7"
400000,"6552612","8595498","6.8865903E7"
400000,"6576135","8434522","6.6774826E7"
400000,"6559551","8519237","6.89384E7"
400000,"6550728","8506583","7.0055755E7"
400000,"6568790","8409537","6.7088786E7"
400000,"6571358","8376688","6.706439E7"
400000,"6552461","8494825","6.6901645E7"
400000,"6564132","8515257","6.8927198E7"
400000,"6572743","8434839","6.8574537E7"
400000,"6596175","8251784","6.5972337E7"
400000,"6544096","8547155","6.5450351E7"
400000,"6508369","8772889","6.610579E7"
400000,"6517823","8732131","6.5786687E7"
