TamArray,NumAsig,NumComp,Tiempo(ns)
1000000,"16648599","22742884","2.71593462E8"
1000000,"16608458","23456843","2.58852762E8"
1000000,"16745939","22461312","2.39917346E8"
1000000,"16738966","22165473","2.50390398E8"
1000000,"16717317","22278245","2.43815278E8"
1000000,"16738527","22364579","2.41934598E8"
1000000,"16683295","22638587","2.58401624E8"
1000000,"16739998","22254007","2.50832347E8"
1000000,"16661921","22776196","2.3995408E8"
1000000,"16828611","21966900","2.41470277E8"
1000000,"16718139","22300481","2.44827651E8"
1000000,"16677083","22659594","2.38861848E8"
1000000,"16747535","22219599","2.35226182E8"
1000000,"16748342","22329141","2.35331216E8"
1000000,"16787457","22160611","2.43806001E8"
1000000,"16711019","22556976","2.36675025E8"
1000000,"16733425","22263809","2.4501945E8"
1000000,"16721190","22535563","2.48961643E8"
1000000,"16606817","22810341","2.48059648E8"
1000000,"16745942","22408823","2.63029281E8"
