TamArray,NumAsig,NumComp,Tiempo(ns)
43,"554","507","3320.0"
43,"294","238","7702.0"
43,"292","211","8168.0"
43,"276","209","5599.0"
43,"275","245","6268.0"
43,"269","227","5982.0"
43,"273","247","7554.0"
43,"276","225","7525.0"
43,"270","225","7539.0"
43,"278","241","6334.0"
43,"266","217","7124.0"
43,"273","215","7214.0"
43,"286","222","6287.0"
43,"267","214","7716.0"
43,"269","219","5838.0"
43,"278","213","5658.0"
43,"275","220","5747.0"
43,"263","227","5640.0"
43,"257","224","5450.0"
43,"270","227","6420.0"
