TamArray,NumAsig,NumComp,Tiempo(ns)
600000,"9737461","12786208","1.34735875E8"
600000,"9688502","13102688","1.39773719E8"
600000,"9643713","13407201","1.35380889E8"
600000,"9740349","12774157","1.4605066E8"
600000,"9724643","12829185","1.56311361E8"
600000,"9690561","13141808","1.41407153E8"
600000,"9718601","12854371","1.37309923E8"
600000,"9778288","12543305","1.45808222E8"
600000,"9667438","13238004","1.40848041E8"
600000,"9736478","12879215","1.37917497E8"
600000,"9708907","12989962","1.35341497E8"
600000,"9731667","12832932","1.3339832E8"
600000,"9711316","12945601","1.4226401E8"
600000,"9758108","12702691","1.51875502E8"
600000,"9718463","12839655","1.39517647E8"
600000,"9725135","12805636","1.37069027E8"
600000,"9747295","12779981","1.40611829E8"
600000,"9706869","12976422","1.41791382E8"
600000,"9740339","12736709","1.41654444E8"
600000,"9688079","13022909","1.42073294E8"
