TamArray,NumAsig,NumComp,Tiempo(ns)
63,"435","408","12162.0"
63,"438","479","11199.0"
63,"423","369","10730.0"
63,"421","348","11242.0"
63,"415","371","10028.0"
63,"428","384","61761.0"
63,"420","379","11651.0"
63,"406","358","9901.0"
63,"396","377","11647.0"
63,"411","385","10898.0"
63,"444","375","11622.0"
63,"425","387","11755.0"
63,"1000","933","5970.0"
63,"420","349","11791.0"
63,"382","378","10671.0"
63,"407","326","10148.0"
63,"404","355","11701.0"
63,"432","357","11977.0"
63,"428","365","11310.0"
63,"420","385","10929.0"
