TamArray,NumAsig,NumComp,Tiempo(ns)
23,"131","95","4434.0"
23,"138","82","4567.0"
23,"124","88","4849.0"
23,"131","86","3657.0"
23,"115","85","3153.0"
23,"129","93","3385.0"
23,"128","104","3499.0"
23,"137","105","3739.0"
23,"117","80","4543.0"
23,"129","105","4635.0"
23,"124","90","3475.0"
23,"123","82","3239.0"
23,"130","99","4850.0"
23,"124","96","4697.0"
23,"128","106","3837.0"
23,"129","102","4589.0"
23,"126","92","4253.0"
23,"131","104","4004.0"
23,"135","120","3682.0"
23,"119","81","4532.0"
