TamArray,NumAsig,NumComp,Tiempo(ns)
78,"516","468","10881.0"
78,"563","489","10170.0"
78,"599","511","9071.0"
78,"564","498","9925.0"
78,"548","460","9166.0"
78,"513","532","9981.0"
78,"548","487","9967.0"
78,"531","471","9455.0"
78,"544","481","10012.0"
78,"551","493","8996.0"
78,"546","497","9488.0"
78,"529","495","10126.0"
78,"530","464","9487.0"
78,"555","475","10192.0"
78,"552","477","9290.0"
78,"522","463","9271.0"
78,"543","475","9979.0"
78,"563","470","10167.0"
78,"537","503","9623.0"
78,"556","461","9983.0"
