TamArray,NumAsig,NumComp,Tiempo(ns)
78,"569","495","15729.0"
78,"591","545","28203.0"
78,"613","544","15589.0"
78,"602","554","15309.0"
78,"563","569","20930.0"
78,"608","540","17140.0"
78,"570","469","13891.0"
78,"569","579","15714.0"
78,"584","565","17615.0"
78,"590","553","15919.0"
78,"585","518","16445.0"
78,"605","550","13955.0"
78,"631","520","16205.0"
78,"563","503","15393.0"
78,"615","481","16871.0"
78,"589","524","17407.0"
78,"589","501","16373.0"
78,"598","510","18060.0"
78,"563","482","15416.0"
78,"598","564","16897.0"
