TamArray,NumAsig,NumComp,Tiempo(ns)
20000,"264698","337478","4230388.0"
20000,"264687","339411","4294828.0"
20000,"266586","323597","4330652.0"
20000,"266320","331013","6468114.0"
20000,"267661","321989","4358511.0"
20000,"267449","336806","4105990.0"
20000,"267783","319571","4167977.0"
20000,"268922","316327","4357311.0"
20000,"265928","329874","4118540.0"
20000,"267927","318196","4180750.0"
20000,"267052","322915","4210682.0"
20000,"269109","320021","4166322.0"
20000,"387031","438903","4436489.0"
20000,"269472","315585","4259871.0"
20000,"266437","324848","4388187.0"
20000,"264188","331857","4033357.0"
20000,"266299","331252","4272797.0"
20000,"267213","319101","4243348.0"
20000,"268102","318894","4422843.0"
20000,"266748","332122","4377929.0"
