TamArray,NumAsig,NumComp,Tiempo(ns)
53,"380","317","9507.0"
53,"384","306","8300.0"
53,"391","323","8723.0"
53,"389","307","10358.0"
53,"369","290","10843.0"
53,"376","296","8026.0"
53,"375","297","7974.0"
53,"387","308","8693.0"
53,"370","327","8164.0"
53,"374","319","8331.0"
53,"381","296","7928.0"
53,"365","349","11053.0"
53,"360","303","8096.0"
53,"342","310","15443.0"
53,"382","313","16031.0"
53,"387","322","8733.0"
53,"381","298","8040.0"
53,"361","292","10949.0"
53,"402","299","8591.0"
53,"385","320","8386.0"
