TamArray,NumAsig,NumComp,Tiempo(ns)
58,"418","347","9984.0"
58,"430","344","14282.0"
58,"443","374","9262.0"
58,"410","354","8955.0"
58,"443","359","12586.0"
58,"425","365","9583.0"
58,"428","358","9213.0"
58,"439","344","11202.0"
58,"405","396","11723.0"
58,"421","340","11188.0"
58,"446","339","12353.0"
58,"414","336","9536.0"
58,"437","388","12016.0"
58,"413","330","11590.0"
58,"441","377","9976.0"
58,"432","348","13076.0"
58,"419","351","9467.0"
58,"473","345","9510.0"
58,"415","341","8460.0"
58,"397","349","11619.0"
