TamArray,NumAsig,NumComp,Tiempo(ns)
200000,"3153527","3969648","4.8685243E7"
200000,"3115727","4164486","5.0360541E7"
200000,"3156537","3977134","5.2553084E7"
200000,"3147865","4025713","5.237586E7"
200000,"3137667","4054585","5.0179279E7"
200000,"3152478","3971155","4.9472151E7"
200000,"3128073","4108456","4.9828735E7"
200000,"3127469","4103908","4.8869853E7"
200000,"3140040","4042916","4.8075474E7"
200000,"3135887","4077365","4.9185612E7"
200000,"3124054","4116369","4.9279756E7"
200000,"3166527","3907452","4.7827214E7"
200000,"3157784","3955492","4.9142947E7"
200000,"3136749","4076625","4.9210278E7"
200000,"3147225","4015358","5.1616922E7"
200000,"3146935","4001740","6.2680657E7"
200000,"3157497","3975635","5.2158237E7"
200000,"3125082","4164663","4.8920868E7"
200000,"3141232","4008104","4.7620284E7"
200000,"3145223","4000886","4.8708745E7"
