TamArray,NumAsig,NumComp,Tiempo(ns)
88,"700","587","17693.0"
88,"682","609","19716.0"
88,"671","620","29235.0"
88,"674","643","42552.0"
88,"640","597","16064.0"
88,"705","588","19871.0"
88,"681","606","18206.0"
88,"639","671","19606.0"
88,"613","590","31396.0"
88,"713","563","31817.0"
88,"674","692","18763.0"
88,"683","657","19101.0"
88,"669","583","18696.0"
88,"698","659","20531.0"
88,"659","607","19165.0"
88,"659","675","18449.0"
88,"639","616","16601.0"
88,"715","625","20294.0"
88,"671","582","31760.0"
88,"661","603","18936.0"
