TamArray,NumAsig,NumComp,Tiempo(ns)
43,"308","238","7992.0"
43,"296","252","7014.0"
43,"268","257","7259.0"
43,"305","244","6895.0"
43,"306","255","9489.0"
43,"291","222","6792.0"
43,"280","238","9458.0"
43,"290","236","8981.0"
43,"304","247","6628.0"
43,"319","228","7205.0"
43,"295","256","6736.0"
43,"292","240","9524.0"
43,"272","266","5548.0"
43,"296","213","6457.0"
43,"287","207","6926.0"
43,"298","239","6834.0"
43,"295","233","6641.0"
43,"299","242","6923.0"
43,"301","270","7281.0"
43,"304","228","6914.0"
