TamArray,NumAsig,NumComp,Tiempo(ns)
28,"141","109","4460.0"
28,"160","145","4296.0"
28,"156","114","4087.0"
28,"160","105","3785.0"
28,"159","132","5813.0"
28,"167","117","3833.0"
28,"161","135","3849.0"
28,"152","111","3753.0"
28,"148","116","3777.0"
28,"163","119","3960.0"
28,"162","130","4035.0"
28,"156","113","3587.0"
28,"168","133","5506.0"
28,"155","141","4285.0"
28,"143","109","3597.0"
28,"149","124","3627.0"
28,"164","122","3778.0"
28,"163","129","3911.0"
28,"162","122","5318.0"
28,"156","114","5181.0"
